[-0.431749,0.137088,0.891516,0,-0.184764,0.953984,-0.236172,0,-0.882868,-0.266687,-0.386552,0,101.752,-111.054,34.3061,1]
[-0.417225,0.137834,0.89829,0,-0.189445,0.953527,-0.2343,0,-0.888838,-0.267933,-0.371723,0,102.303,-111.077,32.3995,1]
[-0.403113,0.140595,0.904286,0,-0.195197,0.95218,-0.235057,0,-0.894091,-0.271269,-0.356392,0,102.913,-110.841,30.8174,1]
[-0.385926,0.150307,0.910203,0,-0.197922,0.950173,-0.240827,0,-0.901048,-0.273091,-0.336948,0,103.112,-110.81,29.6684,1]
[-0.370853,0.156329,0.915439,0,-0.201601,0.948673,-0.243675,0,-0.906546,-0.274921,-0.320302,0,103.358,-110.757,28.3625,1]
[-0.35623,0.160267,0.920551,0,-0.20087,0.949013,-0.242953,0,-0.912552,-0.271458,-0.305874,0,103.051,-111.319,26.7238,1]
[-0.342625,0.165312,0.924813,0,-0.19537,0.950338,-0.242255,0,-0.918933,-0.263683,-0.293313,0,102.171,-112.357,25.2767,1]
[-0.329882,0.172143,0.928194,0,-0.186772,0.951897,-0.242918,0,-0.925361,-0.253495,-0.281862,0,100.888,-113.662,24.1167,1]
[-0.317983,0.177119,0.931405,0,-0.178576,0.953623,-0.24231,0,-0.931127,-0.243377,-0.271607,0,99.6174,-114.968,22.8702,1]
[-0.307215,0.177735,0.934895,0,-0.174776,0.955156,-0.239019,0,-0.935453,-0.236828,-0.262374,0,98.8388,-115.867,21.357,1]
[-0.297154,0.175137,0.93863,0,-0.174801,0.956443,-0.2338,0,-0.938693,-0.233547,-0.253597,0,98.493,-116.42,19.6299,1]
[-0.287823,0.168205,0.942796,0,-0.178915,0.957678,-0.225481,0,-0.940822,-0.233579,-0.245548,0,98.6116,-116.641,17.5355,1]
[-0.278164,0.162549,0.94668,0,-0.183798,0.958358,-0.21856,0,-0.942785,-0.234794,-0.236704,0,98.8052,-116.745,15.5949,1]
[-0.26788,0.163188,0.949531,0,-0.188202,0.957702,-0.217688,0,-0.944892,-0.237017,-0.225837,0,98.9203,-116.786,14.3756,1]
[-0.256387,0.169106,0.951666,0,-0.19049,0.956427,-0.221272,0,-0.947618,-0.238014,-0.213002,0,98.7416,-116.983,13.6293,1]
[-0.243349,0.178943,0.953289,0,-0.190535,0.954865,-0.227877,0,-0.95104,-0.237089,-0.19827,0,98.2462,-117.381,13.2195,1]
[-0.229802,0.188702,0.954768,0,-0.189481,0.953576,-0.234072,0,-0.954614,-0.234701,-0.183378,0,97.5963,-117.913,12.775,1]
[-0.215252,0.199773,0.955907,0,-0.186556,0.952413,-0.241052,0,-0.958574,-0.230217,-0.16774,0,96.6387,-118.652,12.437,1]
[-0.200716,0.210681,0.956727,0,-0.183305,0.951276,-0.247937,0,-0.962347,-0.225138,-0.152317,0,95.6108,-119.436,12.1294,1]
[-0.185949,0.222537,0.957027,0,-0.178563,0.950141,-0.25563,0,-0.966198,-0.218423,-0.136941,0,94.3687,-120.373,11.9845,1]
[-0.170553,0.234156,0.957122,0,-0.17363,0.949013,-0.263112,0,-0.96993,-0.21106,-0.1212,0,93.0441,-121.369,11.8149,1]
[-0.154446,0.244909,0.957166,0,-0.169066,0.947949,-0.269831,0,-0.973428,-0.203499,-0.105001,0,91.7071,-122.349,11.5317,1]
[-0.13781,0.254302,0.957256,0,-0.165034,0.947071,-0.275355,0,-0.976613,-0.195926,-0.0885472,0,90.4013,-123.303,11.0865,1]
[-0.119644,0.263143,0.957309,0,-0.160729,0.946382,-0.280227,0,-0.97972,-0.187395,-0.0709339,0,88.9812,-124.327,10.4974,1]
[-0.0999177,0.271755,0.957166,0,-0.157131,0.945599,-0.284873,0,-0.98251,-0.178864,-0.0517812,0,87.5828,-125.299,9.79105,1]
[-0.0778072,0.279927,0.956863,0,-0.154181,0.944847,-0.288949,0,-0.984974,-0.170013,-0.0303563,0,86.1785,-126.29,8.88478,1]
[-0.0539305,0.286567,0.956541,0,-0.153031,0.944247,-0.291512,0,-0.986749,-0.162102,-0.00707007,0,84.9011,-127.167,7.669,1]
[-0.0286231,0.290929,0.956316,0,-0.153623,0.944062,-0.291799,0,-0.987715,-0.155265,0.0176716,0,83.7619,-127.951,6.07209,1]
[-0.00164412,0.293836,0.955854,0,-0.155381,0.944171,-0.290512,0,-0.987853,-0.148999,0.0441041,0,82.6739,-128.704,4.20506,1]
[0.0260094,0.295695,0.954928,0,-0.158494,0.944388,-0.288115,0,-0.987017,-0.143857,0.0714289,0,81.6845,-129.351,2.15219,1]
[0.0547727,0.297142,0.953261,0,-0.16186,0.94471,-0.285176,0,-0.985292,-0.138675,0.0998396,0,80.6321,-130.005,0.00837855,1]
[0.084086,0.299187,0.950482,0,-0.165979,0.94474,-0.282696,0,-0.982538,-0.133989,0.129098,0,79.6,-130.621,-2.04821,1]
[0.113157,0.300919,0.946912,0,-0.169807,0.944869,-0.279978,0,-0.978959,-0.129111,0.158017,0,78.4796,-131.253,-4.07232,1]
[0.141325,0.300877,0.943133,0,-0.173198,0.945516,-0.275685,0,-0.974695,-0.124388,0.185736,0,77.2929,-131.885,-6.19989,1]
[0.169162,0.300169,0.938767,0,-0.175985,0.946386,-0.270894,0,-0.969749,-0.119384,0.212918,0,76.0029,-132.529,-8.28657,1]
[0.194205,0.299953,0.933977,0,-0.178366,0.94703,-0.267057,0,-0.964609,-0.114726,0.237419,0,74.7054,-133.142,-10.0629,1]
[0.216031,0.299877,0.929196,0,-0.178376,0.947773,-0.264401,0,-0.959954,-0.108628,0.25824,0,73.1994,-133.859,-11.4327,1]
[0.23333,0.299895,0.924997,0,-0.17481,0.948693,-0.263482,0,-0.956555,-0.100221,0.273783,0,71.4445,-134.762,-12.2314,1]
[0.248539,0.299688,0.921095,0,-0.16933,0.949733,-0.263315,0,-0.953706,-0.0905248,0.286792,0,69.4919,-135.747,-12.7911,1]
[0.259001,0.298178,0.918699,0,-0.161207,0.951159,-0.263266,0,-0.952329,-0.0799145,0.294419,0,67.4085,-136.798,-13.0542,1]
[0.266981,0.29528,0.91735,0,-0.151543,0.952923,-0.262627,0,-0.951712,-0.0689018,0.29916,0,65.2851,-137.851,-13.2159,1]
[0.274166,0.291682,0.916381,0,-0.140514,0.954817,-0.261877,0,-0.951362,-0.0569669,0.302764,0,62.9651,-138.96,-13.3606,1]
[0.280414,0.289047,0.915325,0,-0.129612,0.956252,-0.262264,0,-0.951088,-0.0450948,0.305611,0,60.7108,-140.017,-13.2947,1]
[0.284879,0.289166,0.913908,0,-0.118493,0.956725,-0.265777,0,-0.951212,-0.0325772,0.306815,0,58.578,-141.065,-12.64,1]
[0.288599,0.292201,0.911773,0,-0.109243,0.956123,-0.271836,0,-0.951198,-0.0211528,0.307857,0,56.6696,-141.972,-11.6326,1]
[0.291847,0.297962,0.90887,0,-0.102096,0.954514,-0.280142,0,-0.951,-0.0110336,0.308993,0,55.0717,-142.744,-10.2811,1]
[0.294939,0.306313,0.905087,0,-0.0966548,0.951929,-0.290669,0,-0.950615,-0.00175127,0.310368,0,53.7954,-143.415,-8.52248,1]
[0.299138,0.314033,0.901055,0,-0.092104,0.949388,-0.3003,0,-0.949754,0.00684049,0.312922,0,52.5296,-144.025,-7.00579,1]
[0.303541,0.323063,0.896378,0,-0.0907129,0.94629,-0.310333,0,-0.94849,0.0128859,0.316544,0,51.7119,-144.473,-5.45997,1]
[0.308167,0.331687,0.891637,0,-0.0910684,0.943232,-0.319406,0,-0.946963,0.0172304,0.320879,0,51.1949,-144.82,-4.01768,1]
[0.312896,0.339518,0.887031,0,-0.0938784,0.940408,-0.326834,0,-0.945136,0.018992,0.326123,0,50.9684,-145.075,-2.92166,1]
[0.317942,0.346962,0.882344,0,-0.0973518,0.937662,-0.333635,0,-0.943099,0.0201789,0.3319,0,50.8269,-145.308,-1.93563,1]
[0.322579,0.354228,0.877762,0,-0.101866,0.934941,-0.339867,0,-0.941045,0.0202199,0.337676,0,50.94,-145.51,-0.972886,1]
[0.32396,0.372804,0.869521,0,-0.111425,0.927725,-0.356245,0,-0.939486,0.0185226,0.342086,0,51.8498,-145.313,1.56809,1]
[0.32217,0.396866,0.859479,0,-0.122677,0.917732,-0.37778,0,-0.938699,0.0162709,0.344353,0,53.2073,-144.84,5.07439,1]
[0.320308,0.413258,0.85242,0,-0.132584,0.910529,-0.391609,0,-0.937989,0.0124188,0.346442,0,54.4183,-144.459,7.42209,1]
[0.318,0.424345,0.847825,0,-0.141817,0.905474,-0.400007,0,-0.937424,0.00696568,0.34812,0,55.5326,-144.143,8.89619,1]
[0.315765,0.429588,0.846018,0,-0.148607,0.903024,-0.403068,0,-0.937128,0.0015502,0.348983,0,56.3266,-144.032,9.56017,1]
[0.312583,0.432538,0.845697,0,-0.153492,0.901609,-0.404402,0,-0.937407,-0.00339901,0.348219,0,57.0069,-143.998,10.0884,1]
[0.308066,0.435719,0.845721,0,-0.156319,0.900056,-0.406772,0,-0.938435,-0.00689,0.345388,0,57.3921,-144.048,10.7622,1]
[0.302167,0.440739,0.845248,0,-0.157926,0.897589,-0.411574,0,-0.940082,-0.0091228,0.340826,0,56.952,-144.202,11.2388,1]
[0.298251,0.443167,0.845369,0,-0.155487,0.896406,-0.415066,0,-0.941738,-0.00765018,0.336261,0,56.621,-144.487,12.1698,1]
[0.294841,0.44387,0.846196,0,-0.150965,0.896079,-0.417435,0,-0.943546,-0.00466903,0.331209,0,55.9142,-144.925,12.861,1]
[0.291077,0.445603,0.846588,0,-0.1463,0.89523,-0.420904,0,-0.945447,-0.00134064,0.325773,0,55.1969,-145.333,13.7418,1]
[0.287832,0.448625,0.846102,0,-0.140922,0.893714,-0.42593,0,-0.947256,0.00336137,0.32046,0,54.4141,-145.7,14.9411,1]
[0.286262,0.451569,0.845068,0,-0.135936,0.892197,-0.430705,0,-0.948459,0.00841948,0.316787,0,53.5652,-146.13,15.9885,1]
[0.28658,0.453669,0.843834,0,-0.129966,0.891045,-0.434912,0,-0.9492,0.014967,0.314317,0,52.5059,-146.65,16.938,1]
[0.288371,0.455077,0.842465,0,-0.125007,0.890204,-0.438076,0,-0.949324,0.0210149,0.313597,0,51.538,-147.17,17.6567,1]
[0.290702,0.457738,0.840219,0,-0.12226,0.888715,-0.441857,0,-0.94897,0.0257239,0.314315,0,50.8228,-147.59,18.4294,1]
[0.294181,0.461152,0.837136,0,-0.120677,0.886807,-0.446107,0,-0.948101,0.0302132,0.316532,0,50.3165,-147.944,19.3328,1]
[0.298261,0.465376,0.833346,0,-0.119062,0.884406,-0.451277,0,-0.947029,0.0353788,0.319193,0,49.7058,-148.296,20.3047,1]
[0.302207,0.469387,0.829666,0,-0.117199,0.882055,-0.456336,0,-0.94601,0.0406718,0.321575,0,49.0494,-148.651,21.2653,1]
[0.305325,0.473904,0.825949,0,-0.114989,0.879369,-0.462047,0,-0.94528,0.0460991,0.322987,0,48.3891,-148.969,22.3929,1]
[0.308032,0.478248,0.822433,0,-0.111782,0.876672,-0.467921,0,-0.944786,0.0522015,0.323502,0,47.6144,-149.304,23.6375,1]
[0.309894,0.483007,0.818945,0,-0.108986,0.873716,-0.47407,0,-0.944504,0.0576576,0.3234,0,46.9388,-149.585,24.9266,1]
[0.309715,0.490506,0.814543,0,-0.106895,0.869197,-0.482773,0,-0.944802,0.0624513,0.321636,0,46.4017,-149.707,26.6725,1]
[0.308255,0.500688,0.808882,0,-0.105427,0.86303,-0.494028,0,-0.945444,0.0670084,0.318819,0,46.0894,-149.637,28.9827,1]
[0.307376,0.512378,0.801866,0,-0.105485,0.855814,-0.506414,0,-0.945723,0.0710744,0.317105,0,45.9561,-149.448,31.4458,1]
[0.307626,0.525749,0.793066,0,-0.107325,0.847338,-0.520097,0,-0.945435,0.0748791,0.317089,0,45.9928,-149.113,34.0666,1]
[0.309337,0.538948,0.783483,0,-0.110031,0.838644,-0.53345,0,-0.944565,0.0788087,0.318725,0,46.1609,-148.732,36.6621,1]
[0.310643,0.551181,0.774403,0,-0.113184,0.830362,-0.545607,0,-0.943764,0.0818386,0.320331,0,46.4145,-148.321,39.0549,1]
[0.310578,0.563208,0.765727,0,-0.11682,0.822073,-0.557269,0,-0.943342,0.0836234,0.321111,0,46.7873,-147.836,41.3844,1]
[0.308453,0.57519,0.757637,0,-0.120118,0.813649,-0.568811,0,-0.943625,0.0844456,0.320063,0,47.2659,-147.228,43.8049,1]
[0.305797,0.587509,0.749214,0,-0.122614,0.804658,-0.58094,0,-0.944169,0.0857852,0.318099,0,47.6478,-146.562,46.328,1]
[0.302597,0.600781,0.739931,0,-0.125154,0.79465,-0.594027,0,-0.944866,0.0871454,0.315649,0,48.05,-145.752,49.0441,1]
[0.29927,0.613933,0.730428,0,-0.128018,0.784426,-0.606867,0,-0.945542,0.0881096,0.313349,0,48.5379,-144.876,51.7299,1]
[0.296273,0.625926,0.721414,0,-0.131276,0.774844,-0.618371,0,-0.946038,0.0885028,0.311735,0,49.0648,-144.012,54.1557,1]
[0.29243,0.638561,0.711846,0,-0.135457,0.76454,-0.630183,0,-0.946645,0.0878599,0.310072,0,49.7805,-142.979,56.6487,1]
[0.287937,0.652054,0.701368,0,-0.139207,0.753105,-0.643004,0,-0.947477,0.0875094,0.307618,0,50.4756,-141.787,59.3578,1]
[0.282677,0.66559,0.690712,0,-0.142716,0.741249,-0.655882,0,-0.948539,0.0868271,0.304525,0,51.1707,-140.487,62.0955,1]
[0.276257,0.678988,0.680189,0,-0.146248,0.729189,-0.668502,0,-0.949891,0.0852022,0.300744,0,51.8875,-139.087,64.7715,1]
[0.268664,0.691946,0.670097,0,-0.149848,0.717229,-0.680536,0,-0.951507,0.0824228,0.29638,0,52.718,-137.595,67.4056,1]
[0.260798,0.70454,0.660006,0,-0.153331,0.705217,-0.692213,0,-0.953139,0.0793286,0.291947,0,53.5459,-136.04,69.9649,1]
[0.252372,0.717202,0.649561,0,-0.156375,0.692696,-0.704073,0,-0.954911,0.0761135,0.28697,0,54.316,-134.356,72.5743,1]
[0.243748,0.730032,0.638467,0,-0.159133,0.679506,-0.716204,0,-0.956694,0.0729716,0.2818,0,55.0698,-132.542,75.2453,1]
[0.234193,0.742567,0.627493,0,-0.162392,0.666254,-0.727828,0,-0.958531,0.0685524,0.276619,0,55.9415,-130.611,77.8168,1]
[0.222933,0.756019,0.615416,0,-0.165069,0.651463,-0.740506,0,-0.960756,0.0634969,0.270028,0,56.7785,-128.395,80.6132,1]
[0.210602,0.769482,0.602946,0,-0.167107,0.636038,-0.753347,0,-0.963183,0.0578998,0.262537,0,57.5645,-126.048,83.4612,1]
[0.197445,0.781641,0.591652,0,-0.170331,0.621707,-0.764504,0,-0.965403,0.0501707,0.255891,0,58.5597,-123.688,85.9541,1]
[0.186246,0.79119,0.582521,0,-0.172363,0.610012,-0.773419,0,-0.967266,0.0436409,0.249984,0,59.3045,-121.659,87.9773,1]
[0.17752,0.797748,0.576267,0,-0.172724,0.601735,-0.779796,0,-0.968841,0.038894,0.24461,0,59.6994,-120.089,89.4451,1]
[0.168886,0.802725,0.571935,0,-0.173069,0.595406,-0.784563,0,-0.970322,0.0335177,0.239483,0,60.0672,-118.732,90.5748,1]
[0.161135,0.80523,0.570649,0,-0.172666,0.592288,-0.787008,0,-0.971711,0.0282829,0.234474,0,60.2928,-117.716,91.2227,1]
[0.155279,0.805608,0.571737,0,-0.1715,0.591953,-0.787515,0,-0.97287,0.0242317,0.230079,0,60.3225,-117.111,91.4074,1]
[0.152028,0.80245,0.577028,0,-0.171013,0.596365,-0.784285,0,-0.973469,0.0205544,0.227894,0,60.351,-117.095,90.7625,1]
[0.150094,0.795536,0.587021,0,-0.170248,0.605675,-0.777286,0,-0.973903,0.0167269,0.226347,0,60.2817,-117.66,89.3619,1]
[0.149288,0.785085,0.601128,0,-0.168907,0.619253,-0.766809,0,-0.97426,0.0129406,0.225054,0,60.1053,-118.739,87.2722,1]
[0.149499,0.770268,0.61995,0,-0.167214,0.637661,-0.75195,0,-0.97452,0.00875141,0.22413,0,59.832,-120.359,84.3391,1]
[0.150391,0.751755,0.642065,0,-0.164294,0.659425,-0.733598,0,-0.974879,0.00483862,0.22268,0,59.3374,-122.321,80.8136,1]
[0.152554,0.730615,0.665529,0,-0.159625,0.682785,-0.712968,0,-0.975319,0.00253036,0.220786,0,58.574,-124.469,76.9349,1]
[0.157357,0.706394,0.690106,0,-0.153134,0.707813,-0.689602,0,-0.975597,0.00283442,0.219552,0,57.4756,-126.832,72.6568,1]
[0.16397,0.680142,0.714507,0,-0.145779,0.733065,-0.664353,0,-0.975634,0.00477403,0.219351,0,56.1244,-129.254,68.0573,1]
[0.172353,0.650742,0.739479,0,-0.137191,0.759254,-0.636169,0,-0.975435,0.00819577,0.220136,0,54.5639,-131.748,63.0135,1]
[0.181105,0.621549,0.762154,0,-0.128158,0.783276,-0.608321,0,-0.975078,0.0124933,0.221512,0,52.932,-133.952,58.1162,1]
[0.190978,0.594005,0.781464,0,-0.118479,0.804246,-0.582367,0,-0.974418,0.0186323,0.22397,0,51.203,-135.775,53.6666,1]
[0.200631,0.565829,0.79974,0,-0.10739,0.824122,-0.556139,0,-0.973763,0.0256949,0.226108,0,49.2605,-137.477,49.2077,1]
[0.208385,0.536921,0.817491,0,-0.0966482,0.843054,-0.529074,0,-0.97326,0.0312424,0.227572,0,47.4724,-138.938,44.7296,1]
[0.213906,0.509054,0.833732,0,-0.0870142,0.860023,-0.502782,0,-0.972971,0.0350017,0.228259,0,45.885,-140.057,40.4604,1]
[0.217316,0.482653,0.848422,0,-0.0787544,0.87503,-0.477619,0,-0.972919,0.0369772,0.228169,0,44.6139,-140.907,36.4872,1]
[0.217807,0.457878,0.861921,0,-0.0729423,0.88829,-0.453454,0,-0.973262,0.035895,0.226874,0,43.8566,-141.4,32.8027,1]
[0.217461,0.436124,0.873216,0,-0.0707851,0.899316,-0.431532,0,-0.973499,0.0320305,0.226437,0,43.6641,-141.553,29.522,1]
[0.218839,0.418904,0.881265,0,-0.0717772,0.907621,-0.413608,0,-0.973117,0.027259,0.228691,0,43.8584,-141.47,26.8311,1]
[0.221952,0.403893,0.887472,0,-0.0729326,0.914502,-0.397954,0,-0.972326,0.0236013,0.232433,0,44.0279,-141.257,24.4798,1]
[0.224877,0.389704,0.893063,0,-0.0731395,0.920703,-0.383349,0,-0.971638,0.0208883,0.235548,0,44.085,-141.033,22.4,1]
[0.22627,0.378638,0.89746,0,-0.0731494,0.925359,-0.371966,0,-0.971314,0.0185162,0.237078,0,44.1655,-140.736,20.9023,1]
[0.227,0.368697,0.901407,0,-0.0734655,0.929414,-0.361652,0,-0.97112,0.0158725,0.238063,0,44.3122,-140.384,19.6042,1]
[0.226645,0.361918,0.904239,0,-0.0757167,0.932135,-0.354106,0,-0.97103,0.0117901,0.238667,0,44.7582,-139.912,18.777,1]
[0.226712,0.356617,0.906326,0,-0.0773066,0.934209,-0.34825,0,-0.970889,0.00888757,0.239365,0,45.0977,-139.504,18.2198,1]
[0.226496,0.351679,0.908307,0,-0.0787369,0.936101,-0.342806,0,-0.970824,0.00612687,0.239713,0,45.4241,-139.1,17.7429,1]
[0.226393,0.346055,0.91049,0,-0.0809182,0.938211,-0.336471,0,-0.970669,0.00249952,0.240407,0,45.8616,-138.731,17.1569,1]
[0.226677,0.340932,0.91235,0,-0.0841124,0.940086,-0.330398,0,-0.970331,-0.00184637,0.241772,0,46.4248,-138.386,16.5919,1]
[0.226524,0.337487,0.913668,0,-0.0889761,0.9413,-0.325634,0,-0.969933,-0.00753093,0.243255,0,47.2308,-137.997,16.2194,1]
[0.225621,0.336982,0.914078,0,-0.0948536,0.941412,-0.323646,0,-0.969586,-0.0136822,0.244366,0,48.1992,-137.565,16.3074,1]
[0.225203,0.338848,0.913491,0,-0.101294,0.940637,-0.323946,0,-0.969032,-0.0195774,0.246158,0,49.2286,-137.146,16.7363,1]
[0.227026,0.342937,0.911511,0,-0.106792,0.939072,-0.326708,0,-0.968016,-0.0231711,0.249817,0,50.072,-136.771,17.4986,1]
[0.231115,0.350708,0.907518,0,-0.11073,0.936193,-0.333589,0,-0.966605,-0.0233914,0.255202,0,50.6339,-136.448,18.8412,1]
[0.235397,0.359996,0.902768,0,-0.113614,0.932695,-0.342305,0,-0.965236,-0.0219892,0.260454,0,51.0411,-136.146,20.4797,1]
[0.239216,0.372617,0.896622,0,-0.115533,0.927796,-0.354749,0,-0.964068,-0.0187279,0.264993,0,51.3204,-135.827,22.7481,1]
[0.242504,0.38574,0.890167,0,-0.116707,0.922491,-0.367953,0,-0.963105,-0.0146585,0.268726,0,51.5092,-135.515,25.1673,1]
[0.245842,0.400639,0.882638,0,-0.117421,0.916187,-0.383162,0,-0.962171,-0.00944244,0.272281,0,51.6389,-135.162,27.93,1]
[0.249802,0.41697,0.873919,0,-0.117766,0.908915,-0.400005,0,-0.961109,-0.00299607,0.276154,0,51.7056,-134.753,30.9481,1]
[0.253309,0.434114,0.864511,0,-0.118001,0.90085,-0.417786,0,-0.960162,0.00381557,0.279419,0,51.7821,-134.251,34.1285,1]
[0.256992,0.452511,0.853925,0,-0.118971,0.891695,-0.436722,0,-0.959063,0.010642,0.282994,0,51.968,-133.624,37.5302,1]
[0.259547,0.471652,0.842721,0,-0.121728,0.881644,-0.455946,0,-0.958028,0.0157567,0.286241,0,52.4343,-132.793,40.9955,1]
[0.261891,0.49155,0.830537,0,-0.124911,0.870599,-0.475872,0,-0.95698,0.0208838,0.289402,0,52.9705,-131.821,44.5984,1]
[0.265564,0.512078,0.816855,0,-0.126706,0.858467,-0.496971,0,-0.955731,0.0284774,0.292861,0,53.3162,-130.746,48.3919,1]
[0.269092,0.5329,0.802251,0,-0.129833,0.845444,-0.518043,0,-0.954323,0.0352424,0.29669,0,53.8596,-129.507,52.188,1]
[0.271583,0.552441,0.788069,0,-0.134567,0.832598,-0.537282,0,-0.952961,0.0398684,0.300459,0,54.6402,-128.179,55.7102,1]
[0.273284,0.571507,0.773754,0,-0.140316,0.819455,-0.555703,0,-0.951644,0.043295,0.304136,0,55.5911,-126.724,59.1278,1]
[0.274794,0.590797,0.758582,0,-0.145599,0.805425,-0.574536,0,-0.950415,0.0474307,0.307345,0,56.4909,-125.145,62.6528,1]
[0.275988,0.611239,0.741766,0,-0.151443,0.789754,-0.594436,0,-0.949155,0.0517221,0.310531,0,57.4522,-123.319,66.3261,1]
[0.27778,0.631629,0.723798,0,-0.157424,0.773195,-0.614319,0,-0.947658,0.0567022,0.314211,0,58.4323,-121.341,69.9921,1]
[0.281136,0.6505,0.705558,0,-0.163496,0.756929,-0.632715,0,-0.945638,0.0625229,0.319154,0,59.3767,-119.387,73.365,1]
[0.285454,0.667337,0.687879,0,-0.16889,0.741537,-0.649307,0,-0.943394,0.069171,0.324381,0,60.2266,-117.526,76.4528,1]
[0.288996,0.682602,0.671219,0,-0.174435,0.726946,-0.66417,0,-0.941304,0.0748586,0.329154,0,61.1116,-115.684,79.28,1]
[0.29112,0.696284,0.656078,0,-0.180029,0.713401,-0.677236,0,-0.939595,0.0790441,0.333037,0,62.0126,-113.881,81.8332,1]
[0.292137,0.707688,0.643299,0,-0.185376,0.701787,-0.687846,0,-0.938239,0.0816929,0.336206,0,62.9058,-112.243,84.0027,1]
[0.29149,0.717814,0.632279,0,-0.189735,0.691236,-0.697276,0,-0.937568,0.0832831,0.337683,0,63.6815,-110.649,86.0415,1]
[0.289811,0.726029,0.623612,0,-0.192998,0.682522,-0.704922,0,-0.937423,0.0839386,0.337925,0,64.2845,-109.225,87.7897,1]
[0.288367,0.731986,0.617286,0,-0.195254,0.676078,-0.710489,0,-0.937401,0.0843538,0.337881,0,64.7582,-108.08,89.207,1]
[0.287472,0.736251,0.612613,0,-0.19691,0.671379,-0.714476,0,-0.937329,0.0847623,0.337978,0,65.1405,-107.161,90.3591,1]
[0.28699,0.736601,0.612418,0,-0.197127,0.671041,-0.714735,0,-0.937431,0.0843976,0.337786,0,65.2886,-106.809,90.8998,1]
[0.286683,0.735489,0.613896,0,-0.197118,0.672367,-0.71349,0,-0.937527,0.0835359,0.337735,0,65.4009,-106.642,91.1962,1]
[0.286703,0.73517,0.614269,0,-0.197233,0.672746,-0.7131,0,-0.937497,0.0832934,0.337878,0,65.5407,-106.359,91.6172,1]
[0.288508,0.728756,0.62103,0,-0.195896,0.679817,-0.706735,0,-0.937224,0.0822408,0.338893,0,65.454,-106.947,91.0419,1]
[0.289715,0.721596,0.62878,0,-0.194481,0.687633,-0.699527,0,-0.937146,0.0803775,0.339555,0,65.3481,-107.623,90.3528,1]
[0.289944,0.711783,0.639764,0,-0.19189,0.698141,-0.689766,0,-0.937609,0.0772291,0.339005,0,65.1029,-108.609,89.2802,1]
[0.290192,0.700561,0.651922,0,-0.188281,0.709718,-0.67886,0,-0.938264,0.0742549,0.337857,0,64.7088,-109.761,88.0647,1]
[0.29162,0.686658,0.665927,0,-0.183665,0.723429,-0.66552,0,-0.938736,0.0717716,0.337081,0,64.1412,-111.21,86.4461,1]
